frame_id,active_tracks,avg_speed,density,congested,fps
349,7,0.663,3e-06,False,10.26
350,7,0.638,3e-06,False,10.0
351,7,0.596,3e-06,False,10.41
352,8,0.532,4e-06,False,10.09
353,7,0.615,3e-06,False,9.81
354,6,0.604,3e-06,False,10.14
355,6,0.581,3e-06,False,10.43
356,6,0.62,3e-06,False,10.46
357,5,0.775,2e-06,False,10.05
358,5,0.785,2e-06,False,10.3
359,5,0.722,2e-06,False,9.62
360,6,0.574,3e-06,False,10.28
361,7,0.546,3e-06,False,10.56
362,7,1.049,3e-06,False,8.23
363,7,1.007,3e-06,False,9.95
364,7,1.004,3e-06,False,10.2
365,7,1.115,3e-06,False,9.87
366,7,1.1,3e-06,False,9.87
367,7,1.027,3e-06,False,9.5
368,7,1.003,3e-06,False,9.72
369,6,1.104,3e-06,False,10.21
370,6,1.051,3e-06,False,8.23
371,7,0.896,3e-06,False,9.0
372,6,0.739,3e-06,False,10.13
373,6,0.639,3e-06,False,10.06
374,6,0.596,3e-06,False,8.82
375,6,0.606,3e-06,False,9.57
376,6,0.557,3e-06,False,9.84
377,6,0.472,3e-06,False,9.67
378,7,0.413,3e-06,False,10.12
379,7,0.608,3e-06,False,9.46
380,8,0.579,4e-06,False,10.06
381,8,0.475,4e-06,False,8.43
382,8,0.411,4e-06,False,5.37
383,9,0.338,4e-06,False,9.05
384,9,0.3,4e-06,False,9.75
385,8,0.386,4e-06,False,9.91
386,8,0.384,4e-06,False,9.94
387,8,0.398,4e-06,False,10.03
388,7,0.477,3e-06,False,9.71
389,7,0.462,3e-06,False,9.71
390,8,0.386,4e-06,False,9.24
391,8,0.359,4e-06,False,9.86
392,8,0.385,4e-06,False,9.61
393,8,0.357,4e-06,False,9.96
394,9,0.349,4e-06,False,9.64
395,9,0.466,4e-06,False,9.83
396,7,0.525,3e-06,False,9.91
397,6,0.371,3e-06,False,9.54
398,6,0.393,3e-06,False,10.18
399,6,0.33,3e-06,False,9.92
400,5,0.09,2e-06,False,10.05
401,5,0.139,2e-06,False,9.65
402,5,0.117,2e-06,False,9.05
403,6,0.138,3e-06,False,9.68
404,6,0.342,3e-06,False,9.66
405,6,0.228,3e-06,False,8.45
406,6,0.23,3e-06,False,9.07
407,6,0.194,3e-06,False,8.11
408,6,0.179,3e-06,False,9.33
409,6,0.199,3e-06,False,9.38
410,6,0.312,3e-06,False,8.05
411,7,0.283,3e-06,False,8.71
412,7,0.556,3e-06,False,8.43
413,8,0.504,4e-06,False,7.55
414,7,0.506,3e-06,False,6.63
415,7,0.511,3e-06,False,7.98
416,8,0.426,4e-06,False,6.56
417,6,0.176,3e-06,False,6.88
418,5,0.175,2e-06,False,6.04
419,5,0.53,2e-06,False,4.47
420,6,0.219,3e-06,False,2.02
421,6,0.69,3e-06,False,4.29
422,5,0.601,2e-06,False,7.35
423,5,0.571,2e-06,False,8.54
424,6,0.523,3e-06,False,8.28
425,6,0.556,3e-06,False,8.44
426,7,0.563,3e-06,False,6.83
427,7,0.567,3e-06,False,3.55
428,7,0.567,3e-06,False,3.9
429,7,0.578,3e-06,False,3.98
430,5,0.644,2e-06,False,4.37
431,5,0.657,2e-06,False,6.12
432,3,0.348,1e-06,False,6.72
433,3,0.255,1e-06,False,5.25
434,3,0.104,1e-06,False,6.6
435,3,0.189,1e-06,False,7.71
436,4,0.104,2e-06,False,8.5
437,5,0.319,2e-06,False,9.39
438,5,1.132,2e-06,False,9.03
439,5,1.342,2e-06,False,9.16
440,5,0.915,2e-06,False,7.15
441,5,0.629,2e-06,False,8.45
442,5,0.697,2e-06,False,8.29
443,5,0.611,2e-06,False,7.66
444,5,0.528,2e-06,False,8.21
445,4,0.681,2e-06,False,7.28
446,4,0.697,2e-06,False,5.78
447,4,0.726,2e-06,False,3.79
448,4,0.731,2e-06,False,6.46
449,4,0.692,2e-06,False,8.17
450,3,0.137,1e-06,False,8.46
451,4,0.066,2e-06,False,9.07
452,4,0.548,2e-06,False,9.49
453,5,0.404,2e-06,False,9.23
454,6,0.328,3e-06,False,8.81
455,6,0.288,3e-06,False,8.96
456,6,0.32,3e-06,False,9.34
457,6,0.304,3e-06,False,9.17
458,5,0.361,2e-06,False,9.54
459,3,0.106,1e-06,False,9.66
460,3,0.074,1e-06,False,9.13
461,5,0.046,2e-06,False,9.15
462,5,0.077,2e-06,False,9.4
463,5,0.074,2e-06,False,7.76
464,5,0.137,2e-06,False,9.18
465,5,0.14,2e-06,False,9.34
466,5,0.146,2e-06,False,9.11
467,5,0.131,2e-06,False,8.32
468,5,0.126,2e-06,False,9.34
469,5,0.132,2e-06,False,8.99
470,4,0.112,2e-06,False,9.45
471,3,0.111,1e-06,False,9.11
